param,repetition,real_time,user_time,sys_time,max_memory,real_time_mean,real_time_ci,user_time_mean,sys_time_mean,max_memory_mean
10,1,0.02,0.02,0.0,1436.0,0.02,0.0,0.02,0.0,1438.6666666666667
10,2,0.02,0.02,0.0,1472.0,0.02,0.0,0.02,0.0,1438.6666666666667
10,3,0.02,0.02,0.0,1408.0,0.02,0.0,0.02,0.0,1438.6666666666667
14,1,12.28,12.26,0.0,1372.0,12.276666666666667,0.08724004935463239,12.256666666666666,0.0,1381.3333333333333
14,2,12.24,12.22,0.0,1356.0,12.276666666666667,0.08724004935463239,12.256666666666666,0.0,1381.3333333333333
14,3,12.31,12.29,0.0,1416.0,12.276666666666667,0.08724004935463239,12.256666666666666,0.0,1381.3333333333333
